Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Wandy Peralta","NYY","RP",739.1300048828125,58.9831,0.15728275902141747,-2.7968995966157815,-7.278805869982034,-5.289610572211405,2.930949652199887,-12.277083627587917,10.760194072008058,-0.5168895555798598,"14295"
"Jose Quijada","LAA","RP",742.7999877929688,51.4046,0.06923722762413344,-1.9492682159439287,-5.746132024695838,-5.2899360697441855,0.621857612034683,-12.294241470725135,10.760194072008058,-0.5340473987170755,"19200"
"Mike Soroka","ATL","SP",396.5299987792969,95.3586,-3.0099166384865113,-5.146305143860411,-5.329411114966345,0.8737997901616552,-5.022923672973821,-17.634756780125436,15.859805927991813,-0.7749508521336204,"18383"
"Connor Brogdon","PHI","RP",744.1300048828125,56.627,-0.795176470652849,0.06733306695061726,-6.425823313339692,-5.289610572211405,-0.17950578633991238,-12.622783075593244,10.760194072008058,-0.8625890035851846,"21205"
"Jon Gray","TEX","SP",187.6699981689453,159.114,-12.40223424137496,-10.689056745966939,4.106957376455318,6.587630305725972,-5.338784550913038,-17.73548785607365,15.859805927991813,-0.8756819280818358,"14916"
"Luis Garcia","SDP","RP",727.0700073242188,59.4177,-1.062698550792628,-3.985545544075442,-6.0141136854578185,-5.230515850612904,3.481293543720536,-12.811580087218259,10.760194072008058,-1.051386015210201,"6984"
"Steven Wilson","SDP","RP",999,57.4236,-2.2091655130819223,-0.35745195478766933,-5.755849589300594,-5.27020865813728,0.6842858064594985,-12.908389908847967,10.760194072008058,-1.1481958368399092,"20353"
"Dylan Floro","MIA","RP",265.1700134277344,59.8329,-3.3296277927434583,-4.361131314585766,-7.160720252866307,-5.2899360697441855,7.180243277254686,-12.96117215268503,10.760194072008058,-1.200978080676971,"13394"
"Seth Martinez","HOU","RP",999,52.4034,0.5683640819726762,0.1772787403344384,-6.8710131154466385,-5.2899360697441855,-1.728500896486844,-13.143807259370554,10.760194072008058,-1.3836131873624966,"21045"
"Caleb Ferguson","LAD","RP",750.7100219726562,49.6361,0.33520255330671206,-1.4053990945742418,-6.805706204579252,-5.201982326110029,-0.28234671301522113,-13.360231784972031,10.760194072008058,-1.6000377129639722,"19349"
"Tanner Houck","BOS","SP",388.42999267578125,77.0966,-3.1755134873003072,-6.091146125685135,-4.406916085131445,-3.7751307157208798,-1.037970037077479,-18.486676450915244,15.859805927991813,-1.6268705229234315,"19879"
"Domingo Acevedo","OAK","RP",519.7999877929688,57.9996,-3.558438527995729,-1.1241365845034044,-6.6506745144829775,-5.2899360697441855,3.1772949418904695,-13.44589075483583,10.760194072008058,-1.6856966828277713,"17092"
"Griffin Jax","MIN","RP",668.0999755859375,66.0158,-4.088966286403771,-2.9442484613906177,-6.016499039307173,-4.823380344840405,4.241942693836459,-13.631151438105512,10.760194072008058,-1.8709573660974548,"20253"
"Lou Trivino","NYY","RP",691.6699829101562,54.1681,-0.9117126930831349,-3.307360554217574,-6.607314897793629,-5.2899360697441855,2.4494175619099727,-13.666906652928553,10.760194072008058,-1.9067125809204946,"15043"
"Jonathan Loaisiga","NYY","RP",579.969970703125,58.0642,-1.3266746269805476,-2.246685586254259,-7.387602470680299,-5.25169018279001,2.5080760871959615,-13.704576779509154,10.760194072008058,-1.9443827075010973,"19753"
"Tommy Kahnle","NYY","RP",652.5,52.8849,-1.9153755527669745,-1.6567508233149388,-6.399076768767311,-5.2899360697441855,1.444081220469591,-13.817057994123818,10.760194072008058,-2.0568639221157605,"11384"
"Tylor Megill","NYM","SP/RP",412.0299987792969,66.0611,-3.0165786640280334,-2.568438753266073,-5.305826693317339,-3.055619141127896,-5.021264975410543,-18.967728227149884,15.859805927991813,-2.107922299158072,"21318"
"Trevor May","OAK","RP",296.20001220703125,58.1895,-3.963422378985663,-2.4560203158168217,-5.960965962930219,-5.2899360697441855,3.792630393263181,-13.877714334213707,10.760194072008058,-2.1175202622056486,"6398"
"Tanner Scott","MIA","RP",533.6699829101562,63.5494,0.42715327284758337,-8.292490871825388,-4.3990268840584,-5.2899360697441855,3.6042396920414004,-13.950060860738988,10.760194072008058,-2.1898667887309284,"17586"
"Rafael Montero","HOU","RP",356.6000061035156,59.4527,-3.7195756919481475,-3.8047109246514226,-5.934067326565391,-5.2899360697441855,4.720006630995727,-14.028283381913417,10.760194072008058,-2.2680893099053567,"12760"
"Cionel Perez","CIN","RP",742.1300048828125,55.0237,0.9030241979512199,-4.95101610534734,-6.810503416209621,-5.2899360697441855,2.1194828310838063,-14.028948562266121,10.760194072008058,-2.268754490258063,"19614"
"Dillon Tate","BAL","RP",656.530029296875,65.8837,-2.117963764500112,-3.118850381341139,-6.789352870992547,-5.2899360697441855,3.2167523141977172,-14.099350772380264,10.760194072008058,-2.3391567003722056,"17796"
"Bryan Baker","BAL","RP",734.6699829101562,59.0796,-0.9317270763365078,-4.513179828336755,-5.74339274142063,-5.2163084053094755,2.1567284468541086,-14.247879604549258,10.760194072008058,-2.4876855325412013,"19804"
"Steven Okert","MIA","RP",750.77001953125,55.4304,-3.242709445188385,-2.2481140376768978,-5.665126223477337,-5.2899360697441855,2.192617000908742,-14.253268775178062,10.760194072008058,-2.493074703170005,"13580"
"Steven Matz","STL","SP",328.2300109863281,120.017,-8.983163417249049,-8.212611511046658,-0.8134771484907589,3.6006283197375715,-5.045743677167584,-19.454367434216483,15.859805927991813,-2.594561506224665,"13361"
"Eli Morgan","CLE","RP",710.5,64.3429,-4.5750374383165795,-0.49968350285366775,-5.526382626520609,-4.537808756559663,0.5230380173031196,-14.615874306947399,10.760194072008058,-2.855680234939342,"20203"
"Sixto Sanchez","MIA","RP",564.8699951171875,44.087,1.836167093601464,1.4166993241681818,-8.487656717016456,-4.341681332092115,-5.039812494173222,-14.616284125512149,10.760194072008058,-2.856090053504091,"19680"
"Dany Jimenez","OAK","RP",640.1300048828125,56.5999,-2.683275996700514,-2.938433206292067,-5.78302468206027,-5.2899360697441855,2.0178983010021985,-14.67677165379484,10.760194072008058,-2.916577581786782,"21170"
"Reynaldo Lopez","CHW","RP",423.7300109863281,57.9223,-4.8717648749962015,-1.9681255672792946,-6.6395188057710985,-4.83749760896752,3.5971020555361712,-14.719804801477943,10.760194072008058,-2.9596107294698863,"16400"
"Tyler Wells","BAL","SP",524.3300170898438,106.743,-8.418217679290185,-2.883538079395017,-3.1917042944987424,-0.428055147206545,-5.0380532513274074,-19.9595684517179,15.859805927991813,-3.099762523726084,"20000"
"Patrick Sandoval","LAA","SP",211.5,156.482,-7.269276264574236,-15.974908868350248,3.6977643988227116,4.871619891704352,-5.338784550913038,-20.013585393310457,15.859805927991813,-3.1537794653186433,"19447"
"Kevin Ginkel","ARI","RP",564.9299926757812,58.3399,-2.6885448167171098,-4.785087995319419,-5.822973854374234,-5.2899360697441855,3.525827314321295,-15.060715421833653,10.760194072008058,-3.300521349825593,"19876"
"Joe Mantiply","ARI","RP",540.7999877929688,58.796,-2.8605249614655572,-4.34980053261622,-6.627364510464847,-5.2899360697441855,4.0520446522526425,-15.07558142203817,10.760194072008058,-3.315387350030111,"14857"
"Jimmy Herget","LAA","RP",391.70001220703125,65.5247,-4.946738561933961,-3.9805592746749534,-5.51292433777671,-5.230828869052145,4.568108234881523,-15.102942808556245,10.760194072008058,-3.342748736548187,"17556"
"Elieser Hernandez","NYM","SP/RP",719.3699951171875,50.1923,-5.110498873008345,-1.436633586362712,-7.22613725698828,-4.447089991030556,-2.03677177402899,-20.257131481418885,15.859805927991813,-3.397325553427069,"16933"
"Adbert Alzolay","CHC","RP",425,65.9636,-4.364994020992547,-2.9168700621723276,-5.143757189983482,-4.578954548095995,1.7570265548539623,-15.24754926639039,10.760194072008058,-3.4873551943823324,"17859"
"Matt Strahm","PHI","RP",746.9299926757812,49.7796,-1.680095181911418,0.2737732457125187,-7.072376532353277,-5.285445938959643,-1.6246547566650307,-15.388799164176849,10.760194072008058,-3.628605092168793,"13799"
"Enyel De Los Santos","CLE","RP",750.469970703125,56.2249,-1.7834288312867907,-2.3148465157825995,-5.9611698393275985,-5.027789490798243,-0.33009793265715515,-15.417332609852389,10.760194072008058,-3.657138537844329,"18403"
"Yency Almonte","LAD","RP",738.9299926757812,53.2923,-2.299146778655872,-2.255761676217167,-6.578090031734687,-5.2899360697441855,0.9039912700156553,-15.518943286336256,10.760194072008058,-3.7587492143281978,"15068"
"Mychal Givens","BAL","RP",740.72998046875,58.6794,-3.1812322074133412,-2.930858838390451,-5.8178920312931215,-5.243896895802378,1.5852736411836748,-15.588606331715615,10.760194072008058,-3.828412259707557,"10430"
"Kirby Yates","ATL","RP",740.22998046875,36.9615,-1.499681007028848,-0.6153695916276501,-7.722755288087317,-5.2899360697441855,-0.4745073230546904,-15.60224927954269,10.760194072008058,-3.8420552075346333,"9073"
"Hunter Greene","CIN","SP",113,159.39,-17.70076740339044,-11.39392354004724,7.744102519660899,5.9802060207699155,-5.338784550913038,-20.7091669539199,15.859805927991813,-3.849361025928091,"22182"
"David Peterson","NYM","SP",391.8699951171875,85.2936,-1.3287324559957538,-8.839618933858667,-2.7181687413583595,-2.866892659673385,-5.021264975410543,-20.77467776629671,15.859805927991813,-3.9148718383048964,"20302"
"Nate Pearson","TOR","RP",593.6699829101562,64.4157,-1.1894484078803902,-0.35803544364391654,-5.091030676092871,-4.101717211486418,-5.01744488383116,-15.757676622934758,10.760194072008058,-3.9974825509266996,"20160"
"Andre Pallante","STL","SP/RP",732.77001953125,63.6265,-2.5960961241538594,-8.238564605360462,-7.721811340367442,-4.756276704896142,2.439062955721292,-20.873685819056615,15.859805927991813,-4.0138798910648,"26108"
"Kendall Graveman","CHW","RP",247.07000732421875,62.6979,-5.359598292836276,-5.943631031763765,-6.3025139751702755,-5.247940679843418,6.999542911993508,-15.854141067620224,10.760194072008058,-4.093946995612168,"15514"
"Aaron Civale","CLE","SP",312.5299987792969,131.572,-12.219202355840801,-6.142625935729544,-0.5151855914829774,3.233904952162374,-5.338784550913038,-20.981893481803986,15.859805927991813,-4.122087553812177,"19479"
"Anthony Bass","TOR","RP",744.4299926757812,59.68,-4.243338453529764,-3.4051169578341463,-6.182677875306635,-5.289183394595763,3.220974497027674,-15.899342184238634,10.760194072008058,-4.139148112230577,"7982"
"Ryan Tepera","LAA","RP",631.2999877929688,60.1038,-4.593919822813696,-3.0672351363982098,-6.356232143857745,-5.2899360697441855,3.292601086811714,-16.01472208600212,10.760194072008058,-4.254528013994064,"10291"
"Domingo German","NYY","SP",438.07000732421875,85.2377,-7.280270123976759,-2.1122221221020143,-4.635099442113522,-2.11939094357651,-5.019706763210086,-21.16668939497889,15.859805927991813,-4.306883466987079,"17149"
"Hunter Harvey","WSN","RP",516.6699829101562,55.4545,-4.5553537339855525,-3.716259986903254,-6.3264612968066185,-5.2899360697441855,3.7905190621693405,-16.09749202527027,10.760194072008058,-4.33729795326221,"15507"
"Matthew Festa","SEA","RP",750.72998046875,50.03,-2.167318715604831,-0.6621074769536925,-6.617721156868738,-5.2899360697441855,-1.3848438317844565,-16.121927250955903,10.760194072008058,-4.361733178947845,"19330"
"Garrett Crochet","CHW","RP",698.72998046875,38.402,1.1197251996704514,-0.32118970718623985,-8.204558436894283,-5.2899360697441855,-3.5088121134540216,-16.204771127608275,10.760194072008058,-4.444577055600221,"27463"
"Carlos Estevez","LAA","RP",254.77000427246094,60.7449,-5.4982593267230735,-4.216486174386358,-5.979473046778853,-5.2899360697441855,4.669340197357381,-16.31481442027509,10.760194072008058,-4.554620348267031,"14542"
"John Means","BAL","SP",591.22998046875,39.4002,-3.755179911064383,-1.0551312152784054,-9.240524545466593,-2.442580062878351,-5.0380532513274074,-21.531468986015142,15.859805927991813,-4.67166305802333,"16269"
"Lucas Giolito","CHW","SP",148.6300048828125,172.957,-17.23199517513329,-11.586768090159872,5.465679394215512,7.148249689566337,-5.338784550913038,-21.543618732424353,15.859805927991813,-4.683812804432535,"15474"
"Joely Rodriguez","BOS","RP",999,56.9868,-1.4276817642689081,-5.993803784759931,-6.675330918229411,-5.2899360697441855,2.918483954596228,-16.468268582406203,10.760194072008058,-4.708074510398146,"11487"
"Trevor Gott","SEA","RP",999,53.6275,-2.5440425687686403,-1.9317416563088683,-6.926728049570056,-5.2899360697441855,0.16822270318834276,-16.524225641203408,10.760194072008058,-4.76403156919535,"15046"
"Lance McCullers Jr.","HOU","SP",197.1300048828125,141.886,-8.102225182990802,-16.728600385092882,2.0207097741922073,6.0498172290262415,-5.338784550913038,-22.099083115778274,15.859805927991813,-5.2392771877864615,"14120"
"Brandon Pfaadt","ARI","SP",999,46.4756,-4.6058859752944,-1.4436858515149917,-7.949665233091355,-2.797791550974634,-5.338784550913038,-22.13581316178842,15.859805927991813,-5.276007233796606,"sa3014983"
"Jose Berrios","TOR","SP",244.3300018310547,171.737,-17.45425538422111,-8.595502494262762,2.9152721065747644,6.300560377039854,-5.338784550913038,-22.172709945782294,15.859805927991813,-5.312904017790481,"14168"
"Ken Waldichuk","OAK","SP",389.42999267578125,127.853,-10.241092661177625,-9.699810555282632,0.6203757682210118,2.169998514842616,-5.024079763963847,-22.17460869736047,15.859805927991813,-5.314802769368658,"27681"
"Phil Bickford","LAD","RP",999,49.2552,-1.654719075021414,-0.3077119188464066,-6.687878694982608,-5.2899360697441855,-3.3098660749967794,-17.250111833591394,10.760194072008058,-5.489917761583333,"18519"
"Tarik Skubal","DET","SP",420.9700012207031,74.5045,-7.0452272958853825,-5.188419804182976,-4.924462843927206,0.05995850482683421,-5.338784550913038,-22.436935990081764,15.859805927991813,-5.577130062089955,"22267"
"Ryan Thompson","TBR","RP",999,48.3156,-1.349442124989189,-1.3448755910184809,-7.986418438999977,-5.2899360697441855,-1.4369176596994535,-17.407589884451284,10.760194072008058,-5.647395812443225,"16647"
"Jorge Lopez","MIN","RP",236.97000122070312,70.1393,-7.027166673319175,-8.104427444280674,-5.47123976956824,-5.281808562495481,8.410210722540645,-17.474431727122926,10.760194072008058,-5.714237655114869,"14527"
"Gavin Stone","LAD","RP",999,48.3206,-0.009761142833231084,-1.305093515760718,-6.863434214250406,-4.005428338765715,-5.338784550913038,-17.52250176252311,10.760194072008058,-5.762307690515049,"sa3014810"
"Joe Barlow","TEX","RP",579.2000122070312,54.2165,-3.399432426058982,-6.382566540537879,-6.585432028557163,-5.2899360697441855,4.044001988365152,-17.613365076533057,10.760194072008058,-5.853171004524997,"22296"
"Tony Gonsolin","LAD","SP",174.72999572753906,138.295,-12.133782238380789,-9.648965421614678,1.2274968454643915,3.1772491385660184,-5.338784550913038,-22.716786226878092,15.859805927991813,-5.856980298886279,"19388"
"Tommy Nance","MIA","RP",999,53.0662,-1.2624066715550242,-4.027207405617258,-6.457066963485499,-5.21559476055779,-0.734524374381649,-17.696800175597218,10.760194072008058,-5.9366061035891615,"19178"
"Richard Lovelady","KCR","RP",999,40.1521,2.106767891556545,-0.7720774529729546,-8.725166603673113,-5.2899360697441855,-5.029960674316941,-17.71037290915065,10.760194072008058,-5.950178837142591,"19337"
"Josh Sborz","TEX","RP",748.8300170898438,48.9085,-1.6155233564140838,-2.2058122517188794,-6.486939340982521,-5.217131369216284,-2.3871642941064604,-17.91257061243823,10.760194072008058,-6.152376540430173,"18323"
"Kyle Wright","ATL","SP",121,174.469,-12.52735148456432,-14.880375218695619,4.006120110310796,5.633567114460225,-5.338784550913038,-23.106824029401952,15.859805927991813,-6.247018101410139,"19665"
"Alex Cobb","SFG","SP",226.3300018310547,155.57,-6.962698839929648,-18.48247022321729,2.9787396445849836,4.488724223221119,-5.338784550913038,-23.316489746253872,15.859805927991813,-6.456683818262061,"6562"
"Reiver Sanmartin","CIN","RP",999,56.7203,-2.3981620760596782,-5.18557420522878,-7.225306256792555,-5.048456997830411,1.6296065608982222,-18.227892975013205,10.760194072008058,-6.467698903005146,"19754"
"Yonny Chirinos","TBR","SP",613.2000122070312,71.9318,-5.381586199321483,-3.2083934250478596,-6.640264177879922,-3.170527633876149,-5.014328489390103,-23.415099925515523,15.859805927991813,-6.555293997523709,"16401"
"Carl Edwards Jr.","WSN","RP",702.9299926757812,58.1257,-3.6453851659521908,-4.710135521090403,-6.673753730419275,-5.2899360697441855,1.9479307682997304,-18.371279718906322,10.760194072008058,-6.611085646898264,"13607"
"Gregory Soto","PHI","RP",362.3299865722656,60.9655,-2.3012475131865044,-9.129183582436601,-5.859229601873248,-5.2899360697441855,4.169110040019702,-18.410486727220835,10.760194072008058,-6.650292655212779,"19677"
"Brady Singer","KCR","SP",175.27000427246094,175.103,-12.422971741462947,-16.741007142239287,4.135584884669933,6.842184037964762,-5.338784550913038,-23.524994511980577,15.859805927991813,-6.6651885839887655,"25377"
"Jake Odorizzi","TEX","SP",575,80.1145,-8.740721657053905,-5.722186547700262,-5.260213834684137,-3.241749390880596,-0.6039377433034413,-23.56880917362234,15.859805927991813,-6.709003245630529,"6397"
"Adrian Morejon","SDP","SP",592.8699951171875,78.6476,-6.037082606510735,-4.535055882558125,-4.884816224186955,-3.0764030477509876,-5.037098220942597,-23.5704559819494,15.859805927991813,-6.710650053957591,"20039"
"Shawn Armstrong","TBR","RP",999,59.0078,-3.8669221742030113,-3.5156935037284445,-6.216542560417168,-5.178724026753279,0.27056078361153696,-18.507321481490365,10.760194072008058,-6.7471274094823075,"12857"
"Hoby Milner","MIL","RP",999,59.4534,-4.219108271968286,-3.231090560306449,-6.40335328007877,-5.2899360697441855,0.5802891483124566,-18.563199033785235,10.760194072008058,-6.8030049617771775,"13346"
"Sam Hentges","CLE","RP",704.9000244140625,61.9417,-2.9256543640291244,-6.790572573197958,-5.511928605451902,-4.913835986274384,1.5357128461349414,-18.606278682818427,10.760194072008058,-6.846084610810367,"18548"
"Victor Arano","WSN","RP",745,51.1532,-4.055449975592234,-2.59953419101273,-7.231655375559787,-5.2899360697441855,0.4144169951959739,-18.76215861671296,10.760194072008058,-7.001964544704901,"15915"
"Adam Cimber","TOR","RP",737.4299926757812,52.5674,-3.7361442601678547,-2.761711957794212,-8.143212844428005,-5.2899360697441855,1.1621992252935383,-18.768805906840715,10.760194072008058,-7.00861183483266,"15288"
"Sam Moll","OAK","RP",999,47.0643,-1.1124520029426326,-4.1525022989064535,-7.736322854580211,-5.2899360697441855,-0.4920494189518602,-18.783262645125344,10.760194072008058,-7.0230685731172855,"14874"
"Rowan Wick","CHC","RP",691.9000244140625,60.4288,-4.294044677798219,-6.646600129571023,-6.162255576581006,-5.2899360697441855,3.5253249474269044,-18.86751150626753,10.760194072008058,-7.107317434259471,"14646"
"Zach Pop","TOR","RP",999,42.0667,0.5766289841258297,-1.7115141239741039,-9.203699167313298,-5.2899360697441855,-3.3679213285875482,-18.996441705493307,10.760194072008058,-7.236247633485249,"20185"
"Taylor Clarke","KCR","RP",750.7100219726562,62.486,-5.552968467107906,-4.672537753507858,-6.549588519133653,-5.200301643295442,2.8926983439253564,-19.082698039119503,10.760194072008058,-7.322503967111443,"17611"
"Rony Garcia","DET","SP/RP",999,49.5202,-5.908756185463012,-3.858298304229029,-7.750418053189526,-4.593069439237009,-2.1267450616493546,-24.23728704376793,15.859805927991813,-7.377481115776119,"20430"
"DL Hall","BAL","RP",484.07000732421875,53.8909,-0.4503782594004716,-5.6235697133627,-5.445289566204028,-4.231512031584314,-3.4142147015524156,-19.16496427210393,10.760194072008058,-7.4047702000958715,"22207"
"Pierce Johnson","COL","RP",722.1300048828125,50.3677,-4.835391902396357,-4.767924833076615,-6.55065968572549,-5.22953860408707,2.123151835100665,-19.26036319018487,10.760194072008058,-7.50016911817681,"13435"
"Richard Bleier","BOS","RP",999,53.7079,-2.41638450463049,-3.5657469811172504,-8.708838958512478,-5.242423568057312,0.6656378322938556,-19.267756180023675,10.760194072008058,-7.507562108015618,"7803"
"Taylor Hearn","TEX","SP/RP",746.75,62.8684,-6.361636071640318,-7.705990583440258,-5.770901375966421,-4.961468905449101,0.4004437175514186,-24.39955321894468,15.859805927991813,-7.5397472909528656,"18325"
"Ryne Stanek","HOU","RP",750.4400024414062,56.9491,-4.120889194505793,-5.289169193654353,-5.570888844068826,-5.2899360697441855,0.9012268140233344,-19.369656487949822,10.760194072008058,-7.609462415941762,"15947"
"Cole Ragans","TEX","SP",999,36.2127,-2.7736635601297235,-3.3314339787132603,-8.957809145218702,-4.442382911147463,-5.031317825912184,-24.536607421121328,15.859805927991813,-7.676801493129519,"21846"
"Jake Diekman","CHW","RP",749.8800048828125,54.1193,-2.560715735836257,-7.469698920483301,-5.469024040881507,-5.2899360697441855,1.3446585937216693,-19.44471617322358,10.760194072008058,-7.684522101215521,"5003"
"Brendan White","DET","RP",999,43.9993,0.5426345470527889,-1.0783107202844164,-8.441043640777705,-5.2899360697441855,-5.338784550913038,-19.605440434666555,10.760194072008058,-7.845246362658498,"sa3010663"
"Luis Patino","TBR","SP",627.6699829101562,71.3974,-5.298724129004626,-4.97428968375042,-6.145140560773686,-3.296464779842878,-5.014328489390103,-24.72894764276171,15.859805927991813,-7.869141714769897,"22815"
"JP Sears","OAK","SP",537,86.3825,-7.320542745652899,-5.581779918309487,-4.71703165768172,-2.1192301968817104,-5.024079763963847,-24.76266428248966,15.859805927991813,-7.902858354497848,"23429"
"Michael Fulmer",,"RP",724.4299926757812,60.9145,-2.1392776150212622,-2.4877182546827967,-6.362760673854671,-5.084849297573686,-3.830855537593941,-19.905461378726358,10.760194072008058,-8.145267306718297,"13218"
"Danny Duffy",,"RP",746.22998046875,39.6842,-1.9136584335301519,-2.285110684644562,-8.146328483532775,-4.228521576009828,-3.4530188291217523,-20.026638006839068,10.760194072008058,-8.266443934831011,"3542"
"Alex Wood","SFG","SP",347.07000732421875,123.895,-9.907054089991348,-12.60354615571077,-0.03727648186598262,2.4095165140614427,-5.035590281383407,-25.173950494890065,15.859805927991813,-8.314144566898252,"13781"
"Tyler Rogers","SFG","RP",999,68.0346,-2.9426528800287506,-7.228715102874904,-7.562186315038183,-5.2899360697441855,2.906621768366651,-20.116868599319364,10.760194072008058,-8.356674527311311,"15541"
"Tyler Anderson","LAA","SP",285.42999267578125,170.839,-17.803027651680647,-8.406262937139337,1.7855195931849484,4.535892037120163,-5.338784550913038,-25.226663509427915,15.859805927991813,-8.366857581436102,"12880"
"Bailey Falter","PHI","SP",418.92999267578125,100.72,-11.065650699262081,-5.484221680487158,-2.9956477802159243,-0.7338185358513348,-5.046849495516342,-25.326188191332843,15.859805927991813,-8.466382263341028,"20070"
"Hayden Wesneski","CHC","SP",340.7300109863281,55.0468,-5.408938640492233,-4.186861420426421,-7.831558005077504,-2.6761082753638292,-5.338784550913038,-25.442250892273027,15.859805927991813,-8.582444964281216,"27581"
"Bryce Elder","ATL","SP",554.0700073242188,47.3426,-3.760221254879194,-5.187069592574551,-8.421833998863697,-3.1126834781495316,-5.022923672973821,-25.504731997440793,15.859805927991813,-8.644926069448982,"27779"
"Kyle Finnegan","WSN","RP",228.6300048828125,65.4886,-7.464185533651753,-7.569086660275108,-5.42034325022052,-5.2899360697441855,5.262157579982519,-20.481393933909043,10.760194072008058,-8.721199861900987,"15009"
"Tim Mayza","TOR","RP",999,46.9416,-2.935854107642618,-4.113066391805855,-7.865180077275154,-5.2899360697441855,-0.3017990494411579,-20.505835695908964,10.760194072008058,-8.74564162390091,"15042"
"Trevor Richards","TOR","RP",999,51.909,-3.9651879428052026,-3.4472185421546877,-6.351079371790344,-4.982621703547793,-1.868285922924276,-20.6143934832223,10.760194072008058,-8.854199411214248,"19309"
"Stephen Strasburg","WSN","SP",668.9299926757812,69.0755,-7.871210719716544,-6.022387951510596,-6.072423966119892,-0.42929082578681016,-5.338784550913038,-25.73409801404688,15.859805927991813,-8.874292086055066,"10131"
"Jesus Luzardo","MIA","SP",143,147.423,-13.383414606596828,-16.74200292144463,4.152250556897426,5.545816184092647,-5.338784550913038,-25.766135337964432,15.859805927991813,-8.906329409972617,"19959"
"Phil Maton","HOU","RP",999,56.703,-4.893719367773679,-4.559611001918897,-5.92329939076133,-5.289169909131962,-0.006948510409331307,-20.672748179995203,10.760194072008058,-8.912554107987145,"18064"
"Mason Englert","DET","RP",999,47.3945,-1.6472789574128843,-0.9148652962305093,-7.505063002761658,-5.2899360697441855,-5.338784550913038,-20.695927877062278,10.760194072008058,-8.935733805054218,"sa3015036"
"Jorge Alcala","MIN","RP",717.5700073242188,50.243,-2.935670868847281,-3.3264334962390145,-7.1145989264980365,-5.2899360697441855,-2.0540626864789644,-20.72070204780748,10.760194072008058,-8.96050797579942,"19459"
"Kirby Snead","OAK","RP",999,44.874,-0.7573432646689442,-4.093461803927402,-8.288104945776944,-5.2899360697441855,-2.317447705172326,-20.7462937892898,10.760194072008058,-8.986099717281745,"19179"
"Tejay Antone","CIN","RP",606.27001953125,54.4701,-4.110003813831919,-6.887518761187687,-6.137778176311472,-4.972825308111439,1.252272458999285,-20.855853600443233,10.760194072008058,-9.095659528435178,"16233"
"Jose Urquidy","HOU","SP",288.6700134277344,158.898,-20.75871426204478,-8.121097867855719,0.9616452853022458,7.257883866299504,-5.338784550913038,-25.999067529211793,15.859805927991813,-9.139261601219976,"18413"
"Sammy Long","SFG","SP/RP",999,51.2504,-4.9191594270767665,-6.604993770917739,-7.664254994622883,-4.751088186196685,-2.064316627545677,-26.00381300635975,15.859805927991813,-9.144007078367933,"25379"
"Wyatt Mills","BOS","RP",999,43.7602,-1.3389321438397919,-3.073419898251185,-7.909776815943809,-5.2899360697441855,-3.3477652950232852,-20.959830222802257,10.760194072008058,-9.199636150794198,"20010"
"John Brebbia","SFG","SP/RP",999,56.5425,-9.247915511005731,-7.3841181926576285,-7.0929435833210475,-4.941367278556866,2.5216471837103707,-26.144697381830905,15.859805927991813,-9.284891453839093,"12777"
"Garrett Hill","DET","SP/RP",999,42.1392,-3.398692943343148,-4.363644982268091,-8.493328150638794,-4.936885170083288,-5.02991043163553,-26.22246167796885,15.859805927991813,-9.362655749977042,"25097"
"Eduardo Rodriguez","DET","SP",330.29998779296875,153.631,-12.168170184947025,-14.428304756245675,1.1217371875815092,4.584847788182832,-5.338784550913038,-26.2286745163414,15.859805927991813,-9.368868588349583,"13164"
"Clarke Schmidt","NYY","RP",497.1000061035156,65.6413,-2.476539961640435,-3.9273277450854596,-5.55964954603402,-4.146205461808127,-5.019706763210086,-21.129429477778125,10.760194072008058,-9.369235405770068,"19899"
"Tim Herrin","CLE","RP",999,40.4375,-0.5624472095192499,-2.3740043086456284,-8.462113450941416,-4.404331246942002,-5.338784550913038,-21.141680766961333,10.760194072008058,-9.381486694953278,"sa3007262"
"Nick Vespi","BAL","RP",999,39.9,-0.3936517193407111,-2.2919311639691777,-8.22557401593629,-5.2899360697441855,-5.0380532513274074,-21.239146220317775,10.760194072008058,-9.478952148309714,"21093"
"Jack Flaherty","STL","SP",221.3300018310547,141.617,-14.572774750942004,-13.427085348986807,0.8980007825791011,5.737426244293125,-5.045743677167584,-26.410176750224167,15.859805927991813,-9.550370822232352,"17479"
"Kyle Nelson","ARI","RP",745.239990234375,45.3538,-3.4168914927802043,-3.9661428008794353,-8.102545211689671,-5.195117654842176,-0.6702362719890506,-21.350933432180533,10.760194072008058,-9.590739360172478,"20515"
"Scott Alexander","SFG","RP",999,51.9215,-1.034631630191785,-6.8769620334697485,-8.672724701233246,-5.135809667167142,0.3208247964408727,-21.399303235621055,10.760194072008058,-9.639109163612993,"10591"
"Matt Barnes","MIA","RP",654.9000244140625,37.5876,-3.3987797136364066,-4.45081124121456,-8.390645395345182,-5.2899360697441855,0.02366231510785609,-21.506510104832472,10.760194072008058,-9.746316032824417,"12863"
"Tony Santillan","CIN","RP",999,52.4102,-5.026915707710782,-6.054829808618689,-6.632377831076439,-5.080600943639995,1.160841684220146,-21.633882606825757,10.760194072008058,-9.8736885348177,"19926"
