Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Andres Munoz","SEA","RP",146.27000427246094,61.4489,9.769687987476859,6.27599783428354,-3.1609515211708676,-4.870912627593077,7.76670830134212,15.780529974338572,11.798297580736588,28.57882755507516,"20373"
"Luis Castillo","SEA","SP",60.529998779296875,191.868,4.3765659621881605,-3.13286803295695,8.00340836609062,8.73979265258709,-5.299598940585266,12.687300007323655,14.821702419263355,28.50900242658701,"15689"
"Joe Musgrove","SDP","SP",76.7300033569336,183.19,-2.2239690760980944,1.6936537348842793,6.13513259817116,7.410029641891581,-5.299598940585266,7.71524795826366,14.821702419263355,23.53695037752701,"12970"
"Cristian Javier","HOU","SP",59.630001068115234,169.078,-4.3410907356384545,3.928489694577452,7.977234237566739,4.658147105266087,-5.041810573172947,7.180969728598877,14.821702419263355,23.00267214786223,"17606"
"Jhoan Duran","MIN","RP",122.16999816894531,65.3078,7.967050286665,2.857792956367755,-3.4396259877811586,-4.870912627593077,6.783833380910992,9.298138008569513,11.798297580736588,22.0964355893061,"21029"
"Clayton Kershaw","LAD","SP",124.0999984741211,124.93,2.1767556130253003,4.875416759433818,1.0747160216694664,3.3002442358560273,-5.299598940585266,6.127533689399344,14.821702419263355,21.9492361086627,"2036"
"Josh Hader","SDP","RP",34.43000030517578,58.2558,3.2602088653445906,3.1746399290205995,-3.033526618169707,-4.870912627593077,9.92025027363553,8.450659822237935,11.798297580736588,21.248957402974522,"14212"
"Zac Gallen","ARI","SP",71.80000305175781,174.61,-2.3495555981288083,-0.17859997784242765,6.212647440385608,6.433326431785288,-5.299598940585266,4.818219355614393,14.821702419263355,20.63992177487775,"19291"
"Ryan Helsley","STL","RP",65.97000122070312,69.1691,5.525474821631684,1.9038582147027816,-2.9944487484110316,-4.870912627593077,8.18998766455705,7.753959324887408,11.798297580736588,20.552256905623995,"18138"
"Raisel Iglesias","ATL","RP",53.5,63.5322,3.395855417383092,3.4621870099592575,-4.090268742808751,-4.870912627593077,9.564078146531113,7.460939203471635,11.798297580736588,20.259236784208223,"17130"
"Felix Bautista","BAL","RP",62.20000076293945,64.6703,5.524664438907242,1.9781083382440083,-3.2760211854344563,-4.870912627593077,8.013525397010396,7.369364361134114,11.798297580736588,20.1676619418707,"20666"
"Luis Severino","NYY","SP",106,144.103,-0.2140112286094806,2.9643112814245853,3.446140169895458,3.4127426676138874,-5.27620639447327,4.332976495851179,14.821702419263355,20.154678915114534,"15890"
